,AAA10Y,ASEANTOT,BAA10Y,BUSAPPWNSAUS,BUSAPPWNSAUSYY,CBUSAPPWNSAUS,CBUSAPPWNSAUSYY,CUUR0000SA0R,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,DPCREDIT,DPRIME,EECTOT,EFFR,FRGSHPUSM649NCIS,GVIPT50002S,GVIPT50030S,GVIPT51000S,GVIPT51100S,GVIPT51110S,GVIPT51120S,GVIPT51200S,GVIPT52000S,GVIPT52100S,GVIPT521A3S,GVIPT52300S,GVIPT54000S,GVIPT54100S,GVIPT54200S,GVIPT54220S,INFECTDISEMVTRACKD,IOER,IORR,MEDCPIM158SFRBCLE,MORTGAGE15US,MORTGAGE30US,PCUADLVWRADLVWR,PCUAINFOAINFO,PCUAMUMAMUM,PCUARETTRARETTR,PCUASHCASHC,PCUASTDSVASTDSV,PCUATRADEATRADE,PCUATRANSATRANS,PCUATRNWRATRNWR,PCUATTDSVATTDSV,PCUAWHLTRAWHLTR,PCUOMFGOMFG,PCUOMINOMIN,SFTPAGRM158SFRBSF,SP500,T10YIE,TEDRATE,TLAACBW027NBOG,TLBACBW027NBOG,TSIFRGHT,UNRATE,WLEMUINDXD
2017/4/24,1.57,97.9,2.28,64200.0,4.39,11530.0,1.95,40.9,6.884,1.0846,1.2783,0.41,0.8,0.94,0.0,0.18,0.77,1.5,4.0,132.3,0.91,1.12,3183.0367,4217.2105,2395.6397,538.7141,359.7541,179.0862,1854.2124,792.2299,647.7185,766.0338,118.4875,1034.3876,305.8648,727.7321,282.9852,1.17,1.0,1.0,1.255534718,3.23,3.97,147.6,102.3,118.6,127.0,121.3,119.7,129.8,122.8,127.6,117.7,134.0,187.6,173.1,0.134446659,2374.15,1.87,0.37,16191.869,14409.741000000002,125.6,4.4,29.85
2017/4/25,1.54,97.9,2.26,64200.0,4.39,11530.0,1.95,40.9,6.8824,1.0941,1.2836,0.44,0.8,0.96,0.02,0.22,0.8,1.5,4.0,132.3,0.91,1.12,3183.0367,4217.2105,2395.6397,538.7141,359.7541,179.0862,1854.2124,792.2299,647.7185,766.0338,118.4875,1034.3876,305.8648,727.7321,282.9852,1.23,1.0,1.0,1.255534718,3.23,3.97,147.6,102.3,118.6,127.0,121.3,119.7,129.8,122.8,127.6,117.7,134.0,187.6,173.1,0.134446659,2388.61,1.91,0.36,16191.869,14409.741000000002,125.6,4.4,49.13
2017/4/26,1.56,97.9,2.27,64200.0,4.39,11530.0,1.95,40.9,6.8918,1.0872,1.2838,0.42,0.76,0.94,0.01,0.21,0.77,1.5,4.0,132.3,0.91,1.12,3183.0367,4217.2105,2395.6397,538.7141,359.7541,179.0862,1854.2124,792.2299,647.7185,766.0338,118.4875,1034.3876,305.8648,727.7321,282.9852,5.7,1.0,1.0,1.255534718,3.23,3.97,147.6,102.3,118.6,127.0,121.3,119.7,129.8,122.8,127.6,117.7,134.0,187.6,173.1,0.134446659,2387.45,1.9,0.35,16149.697,14369.001,125.6,4.4,14.59
2017/4/27,1.57,97.9,2.28,64200.0,4.39,11530.0,1.95,40.9,6.8958,1.0864,1.2889,0.39,0.73,0.92,0.0,0.19,0.75,1.5,4.0,132.3,0.91,1.12,3183.0367,4217.2105,2395.6397,538.7141,359.7541,179.0862,1854.2124,792.2299,647.7185,766.0338,118.4875,1034.3876,305.8648,727.7321,282.9852,0.0,1.0,1.0,1.255534718,3.27,4.03,147.6,102.3,118.6,127.0,121.3,119.7,129.8,122.8,127.6,117.7,134.0,187.6,173.1,0.134446659,2388.77,1.91,0.37,16149.697,14369.001,125.6,4.4,10.68
2017/4/28,1.56,97.9,2.28,64200.0,4.39,11530.0,1.95,40.9,6.89,1.0895,1.2938,0.37,0.71,0.9,0.0,0.18,0.73,1.5,4.0,132.3,0.83,1.12,3183.0367,4217.2105,2395.6397,538.7141,359.7541,179.0862,1854.2124,792.2299,647.7185,766.0338,118.4875,1034.3876,305.8648,727.7321,282.9852,0.36,1.0,1.0,1.255534718,3.27,4.03,147.6,102.3,118.6,127.0,121.3,119.7,129.8,122.8,127.6,117.7,134.0,187.6,173.1,0.134446659,2384.2,1.92,0.38,16149.697,14369.001,125.6,4.4,6.1
2017/5/1,1.59,98.0,2.29,66590.0,7.11,12530.0,6.28,40.9,6.89,1.0912,1.2917,0.41,0.76,0.96,0.04,0.23,0.78,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.5,1.0,1.0,2.15511319,3.27,4.03,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2388.33,1.92,0.38,16149.697,14369.001,125.8,4.4,8.53
2017/5/2,1.59,98.0,2.3,66590.0,7.11,12530.0,6.28,40.9,6.8949,1.091,1.2921,0.41,0.75,0.95,0.04,0.23,0.78,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.03,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2391.17,1.88,0.36,16149.697,14369.001,125.8,4.4,6.92
2017/5/3,1.52,98.0,2.23,66590.0,7.11,12530.0,6.28,40.9,6.8968,1.092,1.2916,0.46,0.79,0.98,0.1,0.28,0.81,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.03,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2388.13,1.87,0.33,16143.563,14363.158,125.8,4.4,5.18
2017/5/4,1.53,98.0,2.25,66590.0,7.11,12530.0,6.28,40.9,6.8959,1.0967,1.291,0.5,0.82,1.02,0.16,0.34,0.85,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2389.52,1.86,0.34,16143.563,14363.158,125.8,4.4,5.04
2017/5/5,1.54,98.0,2.24,66590.0,7.11,12530.0,6.28,40.9,6.9021,1.0996,1.295,0.5,0.84,1.01,0.14,0.31,0.85,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2399.29,1.86,0.3,16143.563,14363.158,125.8,4.4,24.46
2017/5/8,1.53,98.0,2.23,65380.0,6.41,12270.0,4.25,40.9,6.904,1.0928,1.2942,0.53,0.86,1.05,0.16,0.36,0.88,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.56,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2399.38,1.86,0.28,16143.563,14363.158,125.8,4.4,19.16
2017/5/9,1.52,98.0,2.22,65380.0,6.41,12270.0,4.25,40.9,6.9060000000000015,1.0875,1.2939,0.56,0.87,1.06,0.2,0.4,0.9,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2396.92,1.86,0.28,16143.563,14363.158,125.8,4.4,7.69
2017/5/10,1.53,98.0,2.22,65380.0,6.41,12270.0,4.25,40.9,6.9011,1.0873,1.2939,0.56,0.88,1.05,0.16,0.36,0.89,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.33,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2399.63,1.85,0.29,16167.377,14385.618,125.8,4.4,5.7
2017/5/11,1.53,98.0,2.24,65380.0,6.41,12270.0,4.25,40.9,6.9033,1.0869,1.2885,0.51,0.83,1.02,0.11,0.33,0.86,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.29,4.05,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2394.44,1.88,0.31,16167.377,14385.618,125.8,4.4,21.78
2017/5/12,1.53,98.0,2.25,65380.0,6.41,12270.0,4.25,40.9,6.8972,1.0926,1.288,0.49,0.82,1.01,0.1,0.32,0.84,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.78,1.0,1.0,2.15511319,3.29,4.05,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2390.9,1.84,0.32,16167.377,14385.618,125.8,4.4,33.31
2017/5/15,1.53,98.0,2.25,65450.0,10.0,12020.0,2.21,40.9,6.89,1.0979,1.2917,0.52,0.86,1.05,0.12,0.32,0.88,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.29,4.05,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2402.32,1.82,0.29,16167.377,14385.618,125.8,4.4,97.64
2017/5/16,1.52,98.0,2.24,65450.0,10.0,12020.0,2.21,40.9,6.884,1.1072,1.2912,0.51,0.84,1.04,0.12,0.33,0.87,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.45,1.0,1.0,2.15511319,3.29,4.05,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2400.67,1.82,0.29,16167.377,14385.618,125.8,4.4,7.74
2017/5/17,1.55,98.0,2.26,65450.0,10.0,12020.0,2.21,40.9,6.8773,1.1134,1.2944,0.44,0.78,0.97,0.06,0.26,0.8,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.29,4.05,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2357.03,1.78,0.29,16216.832,14422.091,125.8,4.4,35.32
2017/5/18,1.55,98.0,2.26,65450.0,10.0,12020.0,2.21,40.9,6.888,1.113,1.3009,0.43,0.76,0.96,0.06,0.26,0.79,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.96,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2365.72,1.8,0.26,16216.832,14422.091,125.8,4.4,43.71
2017/5/19,1.57,98.0,2.26,65450.0,10.0,12020.0,2.21,40.9,6.882999999999999,1.119,1.3018,0.41,0.73,0.92,0.04,0.25,0.76,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.39,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2381.73,1.82,0.29,16216.832,14422.091,125.8,4.4,20.21
2017/5/22,1.56,98.0,2.24,63780.0,11.76,12270.0,8.68,40.9,6.8828,1.1236,1.3006,0.43,0.76,0.95,0.05,0.25,0.78,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2394.02,1.82,0.27,16216.832,14422.091,125.8,4.4,43.9
2017/5/23,1.55,98.0,2.22,63780.0,11.76,12270.0,8.68,40.9,6.888,1.1198,1.2984,0.46,0.78,0.96,0.07,0.29,0.8,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2398.42,1.83,0.28,16216.832,14422.091,125.8,4.4,7.75
2017/5/24,1.57,98.0,2.25,63780.0,11.76,12270.0,8.68,40.9,6.8883,1.1175,1.2935,0.45,0.78,0.97,0.06,0.28,0.8,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.27,4.02,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2404.39,1.81,0.28,16223.079,14422.361,125.8,4.4,6.05
2017/5/25,1.57,98.0,2.24,63780.0,11.76,12270.0,8.68,40.9,6.8672,1.1218,1.2954,0.45,0.77,0.97,0.08,0.31,0.8,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.19,3.95,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2415.07,1.8,0.28,16223.079,14422.361,125.8,4.4,5.65
2017/5/26,1.56,98.0,2.24,63780.0,11.76,12270.0,8.68,40.9,6.8525,1.117,1.2795,0.44,0.77,0.96,0.06,0.28,0.79,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.19,3.95,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2415.82,1.81,0.28,16223.079,14422.361,125.8,4.4,6.88
2017/5/29,1.56,98.0,2.24,64370.0,2.79,11910.0,-4.11,40.9,6.8525,1.117,1.2795,0.44,0.77,0.96,0.06,0.28,0.79,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.19,3.95,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2415.82,1.81,0.28,16223.079,14422.361,125.8,4.4,16.63
2017/5/30,1.57,98.0,2.25,64370.0,2.79,11910.0,-4.11,40.9,6.8525,1.1183,1.2858,0.4,0.73,0.93,0.03,0.25,0.76,1.5,4.0,132.3,0.91,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.19,3.95,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2412.91,1.81,0.28,16223.079,14422.361,125.8,4.4,9.16
2017/5/31,1.54,98.0,2.23,64370.0,2.79,11910.0,-4.11,40.9,6.8098,1.1236,1.2905,0.4,0.73,0.92,0.03,0.23,0.75,1.5,4.0,132.3,0.83,1.168,3193.6986,4226.9308,2408.5752,536.7057,358.8025,178.0257,1869.9646,790.4221,645.6158,763.8723,118.4143,1033.4008,305.1318,727.5586,284.0804,0.0,1.0,1.0,2.15511319,3.19,3.95,147.6,102.4,118.5,126.9,121.3,119.7,130.1,122.2,127.0,117.7,134.5,187.3,169.0,0.132025673,2411.8,1.81,0.25,16222.987,14425.002,125.8,4.4,302.37
2017/6/1,1.55,98.0,2.24,64370.0,2.79,11910.0,-4.11,40.8,6.8029,1.1214,1.2894,0.4,0.73,0.92,0.03,0.23,0.75,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.19,3.94,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2430.06,1.81,0.26,16222.987,14425.002,126.1,4.3,5.84
2017/6/2,1.55,98.0,2.24,64370.0,2.79,11910.0,-4.11,40.8,6.8085,1.127,1.2885,0.36,0.68,0.87,-0.01,0.2,0.7,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.19,3.94,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2439.07,1.79,0.26,16222.987,14425.002,126.1,4.3,7.0
2017/6/5,1.54,98.0,2.24,50320.0,7.71,9120.0,-2.77,40.8,6.803,1.125,1.2917,0.39,0.72,0.92,0.02,0.22,0.74,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.19,3.94,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2436.1,1.79,0.27,16222.987,14425.002,126.1,4.3,11.26
2017/6/6,1.55,98.0,2.25,50320.0,7.71,9120.0,-2.77,40.8,6.7945,1.1266,1.2901,0.37,0.7,0.91,0.0,0.2,0.73,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.19,3.94,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2429.33,1.77,0.26,16222.987,14425.002,126.1,4.3,8.0
2017/6/7,1.55,98.0,2.23,50320.0,7.71,9120.0,-2.77,40.8,6.7935,1.1236,1.2941,0.4,0.73,0.93,0.05,0.24,0.75,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.19,3.94,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2433.14,1.78,0.24,16287.098999999998,14483.307,126.1,4.3,6.05
2017/6/8,1.55,98.0,2.23,50320.0,7.71,9120.0,-2.77,40.8,6.799,1.1217,1.2939,0.41,0.74,0.95,0.06,0.26,0.77,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.16,3.89,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2433.79,1.78,0.24,16287.098999999998,14483.307,126.1,4.3,17.41
2017/6/9,1.53,98.0,2.21,50320.0,7.71,9120.0,-2.77,40.8,6.7970000000000015,1.119,1.2737,0.43,0.76,0.96,0.09,0.28,0.78,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.0,1.0,1.918221055,3.16,3.89,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2431.77,1.78,0.25,16287.098999999998,14483.307,126.1,4.3,7.2
2017/6/12,1.55,98.0,2.22,65900.0,9.29,12250.0,4.61,40.8,6.7974,1.1204,1.2658,0.46,0.78,0.98,0.11,0.29,0.81,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,1.32,1.0,1.0,1.918221055,3.16,3.89,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2429.39,1.75,0.27,16287.098999999998,14483.307,126.1,4.3,11.26
2017/6/13,1.55,98.0,2.21,65900.0,9.29,12250.0,4.61,40.8,6.7981,1.1194,1.2739,0.46,0.77,0.96,0.12,0.31,0.8,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.48,1.0,1.0,1.918221055,3.16,3.89,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2440.35,1.75,0.26,16287.098999999998,14483.307,126.1,4.3,8.25
2017/6/14,1.51,98.0,2.19,65900.0,9.29,12250.0,4.61,40.8,6.7888,1.1277,1.2808,0.44,0.74,0.93,0.15,0.31,0.77,1.5,4.0,132.8,0.91,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.71,1.0,1.0,1.918221055,3.16,3.89,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2437.92,1.71,0.26,16243.568,14434.699,126.1,4.3,6.09
2017/6/15,1.51,98.0,2.18,65900.0,9.29,12250.0,4.61,40.8,6.8061,1.1152,1.2768,0.49,0.79,0.97,0.2,0.35,0.81,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.18,3.91,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2432.46,1.67,0.27,16243.568,14434.699,126.1,4.3,5.87
2017/6/16,1.51,98.0,2.19,65900.0,9.29,12250.0,4.61,40.8,6.8097,1.1194,1.2778,0.49,0.79,0.97,0.19,0.36,0.81,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.18,3.91,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2433.15,1.67,0.26,16243.568,14434.699,126.1,4.3,7.25
2017/6/19,1.48,98.0,2.17,60620.0,6.95,11110.0,3.06,40.8,6.818,1.116,1.2743,0.52,0.8,0.97,0.24,0.43,0.82,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.18,3.91,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2453.46,1.67,0.27,16243.568,14434.699,126.1,4.3,11.63
2017/6/20,1.45,98.0,2.16,60620.0,6.95,11110.0,3.06,40.8,6.8285,1.1124,1.2628,0.5,0.77,0.93,0.23,0.39,0.8,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.18,3.91,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2437.03,1.66,0.29,16243.568,14434.699,126.1,4.3,8.44
2017/6/21,1.44,98.0,2.15,60620.0,6.95,11110.0,3.06,40.8,6.8275,1.1143,1.2667,0.5,0.76,0.91,0.24,0.39,0.78,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.18,3.91,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2435.61,1.66,0.32,16166.206,14353.486,126.1,4.3,12.25
2017/6/22,1.45,98.0,2.16,60620.0,6.95,11110.0,3.06,40.8,6.8275,1.1148,1.2659,0.46,0.72,0.88,0.19,0.36,0.75,1.75,4.25,132.8,1.16,1.163,3178.423,4211.9217,2395.1002,530.871,351.4821,179.5361,1862.7892,788.4201,643.1332,760.9729,117.995,1033.7212,305.9475,726.9385,281.9005,0.0,1.25,1.25,1.918221055,3.17,3.9,147.6,102.2,119.0,126.4,121.5,120.5,129.7,123.4,128.1,118.2,134.3,187.6,167.0,0.105956834,2434.5,1.69,0.36,16166.206,14353.486,126.1,4.3,12.01
